frame_num,id_class,id,box_X,box_Y,box_W,box_H,gender
20412,0,3452,870,8,119,168,0.0
20412,0,3555,1790,134,127,278,1.0
20412,0,3600,1550,207,163,200,0.0
20412,0,3624,1418,240,103,199,1.0
20412,0,3639,1511,228,64,91,1.0
20412,0,3643,1726,193,75,165,0.0
20412,0,3646,1466,215,44,88,0.0
20412,0,3650,766,5,45,101,
20412,0,3657,1608,203,84,137,
20412,0,3659,1690,213,57,143,
20415,0,3452,869,9,119,166,0.0
20415,0,3555,1784,124,135,291,1.0
20415,0,3600,1574,210,139,195,0.0
20415,0,3624,1418,239,103,199,1.0
20415,0,3639,1512,229,68,98,1.0
20415,0,3643,1727,192,73,162,0.0
20415,0,3646,1468,215,44,90,0.0
20415,0,3650,765,5,47,101,
20415,0,3657,1610,205,82,131,
20420,0,3452,865,6,123,170,0.0
20420,0,3555,1778,127,141,287,1.0
20420,0,3600,1574,212,163,213,0.0
20420,0,3624,1421,236,101,208,1.0
20420,0,3639,1513,228,67,97,1.0
20420,0,3643,1721,185,76,166,0.0
20420,0,3646,1468,215,44,93,0.0
20420,0,3650,765,6,48,101,
20420,0,3661,1493,226,94,187,1.0
20425,0,3452,867,12,121,165,0.0
20425,0,3555,1778,122,141,288,1.0
20425,0,3600,1579,209,181,221,0.0
20425,0,3624,1421,242,101,201,1.0
20425,0,3643,1724,190,69,158,0.0
20425,0,3646,1466,215,49,94,0.0
20425,0,3650,765,4,47,103,
20426,0,3452,867,14,119,163,0.0
20426,0,3555,1778,120,141,287,1.0
20426,0,3600,1582,208,179,223,0.0
20426,0,3624,1423,243,98,199,1.0
20426,0,3639,1508,230,76,105,1.0
20426,0,3643,1725,185,73,144,0.0
20426,0,3646,1466,215,49,95,0.0
20426,0,3650,765,4,47,103,
20426,0,3661,1491,231,101,182,1.0
20429,0,3452,866,8,125,170,0.0
20429,0,3555,1775,118,144,283,1.0
20429,0,3600,1583,206,178,224,0.0
20429,0,3624,1423,238,99,203,1.0
20429,0,3639,1510,227,71,112,1.0
20429,0,3646,1464,214,55,99,0.0
20429,0,3650,766,2,47,105,
20429,0,3661,1490,225,109,187,1.0
20440,0,3452,873,15,114,159,0.0
20440,0,3555,1856,141,63,197,1.0
20440,0,3600,1592,214,166,221,0.0
20440,0,3624,1412,238,112,201,1.0
20440,0,3646,1466,214,47,91,0.0
20440,0,3661,1503,226,90,180,1.0
20440,0,3666,1784,119,135,282,
20443,0,3452,873,13,113,162,0.0
20443,0,3555,1854,138,65,202,1.0
20443,0,3600,1598,219,157,213,0.0
20443,0,3624,1415,238,110,202,1.0
20443,0,3646,1461,213,54,94,0.0
20443,0,3661,1501,226,92,172,1.0
20443,0,3666,1785,120,134,282,
20443,0,3673,1797,256,92,148,
20448,0,3452,873,14,114,159,0.0
20448,0,3555,1854,140,65,200,1.0
20448,0,3600,1614,219,134,215,0.0
20448,0,3624,1411,250,109,200,1.0
20448,0,3646,1460,213,53,94,0.0
20448,0,3661,1500,225,99,174,1.0
20448,0,3666,1785,125,134,273,
20448,0,3673,1791,264,89,134,
20448,0,3677,1734,192,53,95,0.0
20449,0,3452,874,15,113,157,0.0
20449,0,3555,1854,139,65,203,1.0
20449,0,3600,1614,218,134,216,0.0
20449,0,3624,1427,219,164,207,1.0
20449,0,3646,1459,213,54,93,0.0
20449,0,3661,1501,225,99,172,1.0
20449,0,3666,1785,121,134,274,
20449,0,3673,1794,262,92,135,
20449,0,3677,1735,191,57,95,0.0
20450,0,3452,874,14,113,159,0.0
20450,0,3555,1856,140,63,201,1.0
20450,0,3600,1616,218,133,212,0.0
20450,0,3624,1428,217,165,206,1.0
20450,0,3646,1465,213,50,94,0.0
20450,0,3661,1509,227,83,164,1.0
20450,0,3666,1789,122,130,273,
20450,0,3673,1787,269,91,128,
20450,0,3677,1736,189,55,99,0.0
20450,0,3679,1411,266,108,184,1.0
20457,0,3452,872,16,116,156,0.0
20457,0,3555,1857,142,62,203,1.0
20457,0,3600,1615,213,135,209,0.0
20457,0,3624,1413,259,107,191,1.0
20457,0,3646,1460,215,54,91,0.0
20457,0,3650,766,3,51,101,
20457,0,3661,1504,229,95,165,1.0
20457,0,3666,1791,123,128,272,
20457,0,3673,1796,269,79,127,
20457,0,3677,1737,193,56,101,0.0
20457,0,3679,1426,221,173,202,1.0
20460,0,3452,872,13,116,160,0.0
20460,0,3555,1859,136,60,214,1.0
20460,0,3600,1619,214,130,190,0.0
20460,0,3624,1414,244,113,196,1.0
20460,0,3650,766,4,51,101,
20460,0,3661,1502,226,101,171,1.0
20460,0,3666,1789,121,127,272,
20469,0,3452,871,14,115,158,0.0
20469,0,3555,1857,135,62,202,1.0
20469,0,3600,1620,231,146,165,0.0
20469,0,3661,1496,229,109,171,1.0
20469,0,3679,1421,218,169,211,1.0
20469,0,3683,1549,237,69,145,
20470,0,3452,871,14,116,158,0.0
20470,0,3555,1848,117,71,218,1.0
20470,0,3600,1628,229,143,167,0.0
20470,0,3624,1411,252,111,200,1.0
20470,0,3650,766,4,51,101,
20470,0,3661,1499,229,106,171,1.0
20470,0,3679,1424,218,168,209,1.0
20472,0,3452,871,14,116,158,0.0
20472,0,3555,1843,112,76,219,1.0
20472,0,3600,1635,224,155,168,0.0
20472,0,3650,765,4,51,100,
20472,0,3661,1506,227,98,168,1.0
20472,0,3679,1424,217,162,212,1.0
20472,0,3683,1555,237,61,144,
20476,0,3452,871,15,116,157,0.0
20476,0,3600,1650,207,132,189,0.0
20476,0,3661,1514,229,94,164,1.0
20476,0,3666,1793,123,126,267,
20476,0,3679,1425,218,156,210,1.0
20476,0,3683,1564,238,51,142,
20478,0,3452,872,16,114,156,0.0
20478,0,3555,1851,133,68,199,1.0
20478,0,3600,1653,224,119,171,0.0
20478,0,3661,1519,230,89,163,1.0
20478,0,3666,1796,120,123,271,
20478,0,3679,1425,219,151,210,1.0
20478,0,3683,1564,236,52,144,
20480,0,3452,871,21,116,151,0.0
20480,0,3555,1851,132,68,208,1.0
20480,0,3600,1656,233,119,167,0.0
20480,0,3661,1513,229,92,163,1.0
20480,0,3666,1794,129,125,257,
20480,0,3679,1428,221,143,207,1.0
20480,0,3683,1567,237,49,144,
20500,0,3452,867,7,125,166,0.0
20500,0,3555,1842,112,77,222,1.0
20500,0,3600,1714,254,101,144,0.0
20500,0,3624,1401,229,128,212,1.0
20500,0,3646,1464,216,51,95,0.0
20500,0,3661,1503,227,101,168,1.0
20509,0,3452,867,4,126,170,0.0
20509,0,3555,1842,112,77,231,1.0
20509,0,3600,1728,197,152,203,0.0
20509,0,3624,1412,236,116,204,1.0
20509,0,3646,1461,215,54,97,0.0
20509,0,3677,1730,181,61,128,0.0
20549,0,3452,871,2,122,174,0.0
20549,0,3600,1778,251,104,142,0.0
20549,0,3666,1776,127,141,260,
20549,0,3677,1731,183,53,164,0.0
20550,0,3452,870,2,124,174,0.0
20550,0,3666,1770,154,149,230,
20550,0,3677,1731,180,53,119,0.0
20550,0,3679,1420,218,169,201,1.0
20555,0,3452,868,3,123,173,0.0
20555,0,3661,1506,231,105,163,1.0
20555,0,3666,1784,196,135,182,
20555,0,3677,1732,183,53,124,0.0
20555,0,3679,1419,218,180,204,1.0
20582,0,3452,866,2,125,172,0.0
20582,0,3600,1799,206,67,160,0.0
20582,0,3661,1510,233,99,158,1.0
20582,0,3666,1801,167,117,198,
20582,0,3677,1717,190,87,172,0.0
20582,0,3679,1413,226,115,216,1.0
20591,0,3452,866,2,125,171,0.0
20591,0,3661,1500,233,111,162,1.0
20591,0,3666,1804,163,115,202,
20591,0,3677,1718,186,82,170,0.0
20591,0,3679,1410,227,115,212,1.0
20591,0,3690,1466,217,46,95,0.0
20595,0,3452,866,3,125,170,0.0
20595,0,3555,1807,114,112,259,1.0
20595,0,3677,1705,185,97,172,0.0
20595,0,3679,1432,223,167,204,1.0
20595,0,3690,1465,217,51,94,0.0
20597,0,3452,866,3,125,170,0.0
20597,0,3555,1802,113,117,263,1.0
20597,0,3666,1808,133,111,235,
20597,0,3677,1715,189,85,167,0.0
20607,0,3452,868,4,123,168,0.0
20607,0,3555,1824,114,95,245,1.0
20607,0,3661,1512,234,99,156,1.0
20607,0,3677,1710,186,74,170,0.0
20607,0,3679,1410,228,122,209,1.0
20607,0,3690,1467,216,47,93,0.0
20607,0,3691,1816,225,72,130,1.0
20609,0,3452,867,4,125,169,0.0
20609,0,3555,1833,114,86,244,1.0
20609,0,3661,1513,235,97,152,1.0
20609,0,3677,1724,185,64,165,0.0
20609,0,3679,1412,227,129,210,1.0
20609,0,3690,1465,217,51,92,0.0
20609,0,3691,1814,253,73,112,1.0
20614,0,3452,867,3,125,170,0.0
20614,0,3555,1841,114,78,222,1.0
20614,0,3600,1813,213,103,147,0.0
20614,0,3677,1726,186,59,159,0.0
20614,0,3679,1409,227,125,210,1.0
20614,0,3691,1815,254,62,105,1.0
20614,0,3694,1691,217,52,140,0.0
20617,0,3452,868,4,123,168,0.0
20617,0,3555,1845,115,74,205,1.0
20617,0,3661,1507,231,101,156,1.0
20617,0,3677,1731,186,49,108,0.0
20617,0,3679,1409,227,123,213,1.0
20617,0,3690,1465,216,47,90,0.0
20617,0,3691,1815,250,59,107,1.0
20622,0,3452,867,3,124,170,0.0
20622,0,3555,1836,114,83,223,1.0
20622,0,3600,1818,229,98,127,0.0
20622,0,3661,1509,231,103,159,1.0
20622,0,3677,1733,188,52,101,0.0
20622,0,3679,1425,222,145,202,1.0
20622,0,3690,1458,218,51,88,0.0
20633,0,3452,869,6,123,168,0.0
20633,0,3555,1836,112,83,228,1.0
20633,0,3661,1510,232,99,160,1.0
20633,0,3679,1425,221,171,200,1.0
20633,0,3690,1466,217,48,92,0.0
20633,0,3691,1825,240,57,111,1.0
20645,0,3452,866,4,127,169,0.0
20645,0,3555,1835,113,84,226,1.0
20645,0,3600,1821,238,79,112,0.0
20645,0,3661,1514,236,102,152,1.0
20645,0,3677,1734,186,44,106,0.0
20645,0,3679,1405,225,136,208,1.0
20645,0,3690,1463,218,53,92,0.0
20668,0,3452,867,6,124,168,0.0
20668,0,3555,1839,112,79,224,1.0
20668,0,3661,1517,237,96,150,1.0
20668,0,3677,1737,201,58,95,0.0
20673,0,3452,866,11,120,163,0.0
20673,0,3555,1842,113,77,230,1.0
20673,0,3661,1517,236,97,151,1.0
20673,0,3679,1430,223,126,193,1.0
20673,0,3690,1462,218,52,92,0.0
20675,0,3452,867,11,118,163,0.0
20675,0,3555,1841,114,78,229,1.0
20675,0,3661,1518,238,95,149,1.0
20675,0,3679,1426,223,126,192,1.0
20675,0,3690,1463,218,51,91,0.0
20675,0,3698,1712,202,90,156,0.0
20676,0,3452,866,10,119,164,0.0
20676,0,3555,1839,114,80,229,1.0
20676,0,3661,1516,236,101,150,1.0
20676,0,3679,1430,224,123,191,1.0
20676,0,3690,1463,219,50,90,0.0
20676,0,3698,1713,197,89,160,0.0
20685,0,3452,872,14,113,158,0.0
20685,0,3555,1847,114,72,229,1.0
20685,0,3661,1515,241,97,149,1.0
20685,0,3679,1406,228,121,216,1.0
20685,0,3690,1456,218,63,93,0.0
20685,0,3698,1713,197,77,161,0.0
20686,0,3452,871,16,115,156,0.0
20686,0,3555,1846,114,72,228,1.0
20686,0,3661,1516,242,95,148,1.0
20686,0,3679,1408,229,120,215,1.0
20686,0,3690,1456,219,63,92,0.0
20686,0,3698,1713,200,77,160,0.0
20687,0,3452,870,16,115,157,0.0
20687,0,3555,1845,113,73,224,1.0
20687,0,3661,1516,242,95,148,1.0
20687,0,3679,1409,230,118,214,1.0
20687,0,3690,1456,219,63,92,0.0
20687,0,3698,1707,200,83,160,0.0
20689,0,3452,871,16,114,157,0.0
20689,0,3555,1847,112,72,224,1.0
20689,0,3661,1515,243,103,148,1.0
20689,0,3679,1411,228,119,213,1.0
20689,0,3690,1457,220,59,90,0.0
20689,0,3698,1708,201,83,159,0.0
20702,0,3452,868,3,120,173,0.0
20702,0,3555,1848,115,71,224,1.0
20702,0,3661,1513,242,110,146,1.0
20702,0,3677,1737,186,53,115,0.0
20702,0,3679,1411,228,121,218,1.0
20702,0,3690,1458,219,61,90,0.0
20712,0,3452,870,11,117,163,0.0
20712,0,3555,1844,114,75,214,1.0
20712,0,3661,1514,243,107,146,1.0
20712,0,3677,1729,187,57,117,0.0
20712,0,3679,1424,225,123,193,1.0
20712,0,3690,1459,219,57,93,0.0
20712,0,3706,758,0,95,106,
20715,0,3452,868,12,121,161,0.0
20715,0,3555,1844,116,75,204,1.0
20715,0,3661,1516,244,106,146,1.0
20715,0,3677,1733,187,55,109,0.0
20715,0,3679,1409,227,118,213,1.0
20715,0,3690,1461,220,54,91,0.0
20715,0,3706,758,0,90,108,
20725,0,3452,868,12,120,161,0.0
20725,0,3555,1845,117,74,219,1.0
20725,0,3661,1507,241,107,150,1.0
20725,0,3677,1728,194,59,135,0.0
20725,0,3679,1409,226,116,214,1.0
20725,0,3706,757,0,99,107,
20730,0,3452,869,11,118,162,0.0
20730,0,3555,1847,116,72,224,1.0
20730,0,3661,1509,243,103,147,1.0
20730,0,3677,1714,207,75,144,0.0
20730,0,3679,1406,225,120,217,1.0
20763,0,3452,870,10,121,165,0.0
20763,0,3555,1856,141,63,194,1.0
20763,0,3661,1512,237,104,152,1.0
20763,0,3677,1731,187,53,135,0.0
20763,0,3679,1425,225,128,198,1.0
20771,0,3452,870,9,131,165,0.0
20771,0,3555,1847,118,72,217,1.0
20771,0,3661,1515,239,101,151,1.0
20771,0,3677,1732,188,51,106,0.0
20771,0,3679,1411,226,120,216,1.0
20771,0,3706,758,0,98,108,
20799,0,3452,869,34,142,136,0.0
20799,0,3555,1844,116,75,218,1.0
20799,0,3661,1512,241,101,148,1.0
20799,0,3677,1725,199,77,107,0.0
20799,0,3679,1425,224,149,193,1.0
20799,0,3720,1460,219,55,91,
20801,0,3452,870,13,138,158,0.0
20801,0,3555,1844,116,75,217,1.0
20801,0,3661,1512,241,102,147,1.0
20801,0,3677,1730,197,67,112,0.0
20801,0,3679,1411,224,118,212,1.0
20801,0,3714,1801,201,51,92,
20801,0,3720,1461,219,54,91,
20803,0,3452,871,25,135,142,0.0
20803,0,3555,1844,116,75,214,1.0
20803,0,3661,1513,240,101,148,1.0
20803,0,3677,1734,199,59,101,0.0
20803,0,3679,1425,224,135,195,1.0
20803,0,3714,1803,202,44,89,
20803,0,3720,1461,220,56,92,
20805,0,3452,869,20,136,149,0.0
20805,0,3555,1844,115,75,210,1.0
20805,0,3661,1514,242,101,146,1.0
20805,0,3677,1740,198,50,101,0.0
20805,0,3679,1424,225,137,196,1.0
20805,0,3714,1805,202,46,89,
20805,0,3720,1461,220,56,91,
20808,0,3555,1845,115,74,209,1.0
20808,0,3661,1515,240,96,148,1.0
20808,0,3677,1738,196,53,105,0.0
20808,0,3679,1426,224,133,197,1.0
20808,0,3714,1797,201,41,86,
20808,0,3720,1462,222,54,89,
20809,0,3452,864,35,133,134,0.0
20809,0,3555,1844,116,75,212,1.0
20809,0,3661,1514,240,97,147,1.0
20809,0,3677,1740,192,53,108,0.0
20809,0,3679,1428,223,130,198,1.0
20809,0,3714,1797,200,44,87,
20809,0,3720,1462,222,54,89,
20812,0,3452,863,39,131,130,0.0
20812,0,3555,1845,116,74,210,1.0
20812,0,3661,1513,240,102,148,1.0
20812,0,3677,1743,196,47,98,0.0
20812,0,3679,1429,223,129,196,1.0
20812,0,3714,1794,199,47,89,
20817,0,3452,863,4,131,166,0.0
20817,0,3555,1847,117,72,207,1.0
20817,0,3661,1513,240,99,150,1.0
20817,0,3677,1742,192,47,92,0.0
20817,0,3679,1430,224,127,196,1.0
20817,0,3706,758,0,102,104,
20817,0,3714,1793,199,43,89,
20817,0,3720,1462,222,53,89,
20818,0,3452,865,2,130,168,0.0
20818,0,3555,1848,117,71,208,1.0
20818,0,3661,1515,240,99,149,1.0
20818,0,3677,1741,192,49,90,0.0
20818,0,3679,1426,224,130,196,1.0
20818,0,3706,760,0,96,105,
20818,0,3714,1794,199,44,89,
20818,0,3720,1461,222,54,90,
20824,0,3452,859,15,133,156,0.0
20824,0,3555,1847,117,72,203,1.0
20824,0,3661,1516,239,99,149,1.0
20824,0,3677,1742,190,47,93,0.0
20824,0,3679,1428,225,125,191,1.0
20824,0,3720,1463,222,52,89,
20840,0,3452,865,5,123,168,0.0
20840,0,3555,1845,116,74,204,1.0
20840,0,3661,1513,236,103,152,1.0
20840,0,3679,1426,223,141,190,1.0
20840,0,3714,1862,243,40,90,
20848,0,3452,865,5,125,166,0.0
20848,0,3555,1844,116,75,206,1.0
20848,0,3661,1511,237,106,153,1.0
20848,0,3679,1425,224,138,191,1.0
20882,0,3452,871,4,120,169,0.0
20882,0,3555,1848,114,71,215,1.0
20882,0,3661,1515,236,97,152,1.0
20882,0,3677,1694,188,97,171,0.0
20882,0,3679,1430,223,126,189,1.0
20893,0,3452,871,5,121,168,0.0
20893,0,3555,1844,113,75,217,1.0
20893,0,3661,1516,238,99,148,1.0
20893,0,3677,1660,198,137,158,0.0
20893,0,3679,1426,222,137,189,1.0
20896,0,3452,870,5,121,169,0.0
20896,0,3555,1845,114,74,220,1.0
20896,0,3661,1515,237,105,149,1.0
20896,0,3677,1671,205,117,151,0.0
20936,0,3452,867,3,123,168,0.0
20936,0,3555,1845,113,74,211,1.0
20936,0,3661,1504,236,130,156,1.0
20936,0,3677,1729,188,67,164,0.0
20936,0,3679,1412,226,115,212,1.0
20936,0,3730,1655,197,112,152,
20936,0,3731,1459,217,54,95,0.0
20941,0,3452,867,3,122,169,0.0
20941,0,3555,1835,112,84,207,1.0
20941,0,3661,1501,237,127,157,1.0
20941,0,3677,1724,190,76,164,0.0
20941,0,3679,1422,224,129,199,1.0
20941,0,3730,1657,214,81,133,
20941,0,3731,1461,219,48,91,0.0
20948,0,3452,867,3,122,168,0.0
20948,0,3555,1835,113,84,211,1.0
20948,0,3661,1505,236,121,157,1.0
20948,0,3677,1724,191,79,160,0.0
20948,0,3679,1425,224,127,195,1.0
20948,0,3731,1461,220,52,92,0.0
20951,0,3452,865,4,126,167,0.0
20951,0,3555,1842,113,77,213,1.0
20951,0,3661,1508,236,118,157,1.0
20951,0,3677,1728,191,83,162,0.0
20951,0,3679,1426,224,124,196,1.0
20951,0,3730,1664,207,85,140,
20951,0,3731,1460,218,54,95,0.0
20969,0,3452,868,3,123,167,0.0
20969,0,3555,1842,112,77,212,1.0
20969,0,3661,1504,236,116,158,1.0
20969,0,3677,1730,203,82,149,0.0
20969,0,3679,1431,223,131,197,1.0
20969,0,3730,1664,211,88,134,
20969,0,3731,1462,219,52,95,0.0
20970,0,3452,867,3,124,167,0.0
20970,0,3555,1842,113,77,211,1.0
20970,0,3661,1502,236,118,157,1.0
20970,0,3677,1730,198,83,154,0.0
20970,0,3679,1431,223,128,197,1.0
20970,0,3730,1665,212,87,132,
20971,0,3452,867,3,124,167,0.0
20971,0,3555,1844,113,75,212,1.0
20971,0,3661,1490,235,127,160,1.0
20971,0,3677,1726,197,87,156,0.0
20971,0,3679,1431,223,142,198,1.0
20971,0,3730,1666,212,87,132,
20971,0,3731,1462,219,54,95,0.0
20994,0,3452,868,5,122,170,0.0
20994,0,3555,1844,115,75,206,1.0
20994,0,3661,1515,240,107,150,1.0
20994,0,3679,1435,222,115,199,1.0
20994,0,3730,1669,221,105,139,
20994,0,3731,1465,221,56,97,0.0
20994,0,3734,1805,210,49,82,
20994,0,3735,757,0,90,103,
20997,0,3452,868,5,123,169,0.0
20997,0,3555,1847,115,72,205,1.0
20997,0,3661,1515,241,107,149,1.0
20997,0,3677,1670,219,109,142,0.0
20997,0,3679,1429,222,118,197,1.0
20997,0,3730,1671,217,109,145,
20997,0,3731,1463,220,59,98,0.0
20997,0,3734,1806,208,44,83,
20998,0,3452,868,4,123,169,0.0
20998,0,3555,1845,116,74,209,1.0
20998,0,3661,1514,240,109,151,1.0
20998,0,3677,1671,210,113,150,0.0
20998,0,3679,1409,221,123,217,1.0
20998,0,3731,1463,220,59,98,0.0
20998,0,3734,1804,205,45,86,
20998,0,3735,757,0,88,103,
20999,0,3452,869,4,121,169,0.0
20999,0,3555,1844,116,75,207,1.0
20999,0,3661,1513,239,111,152,1.0
20999,0,3677,1664,215,121,148,0.0
20999,0,3679,1408,220,123,221,1.0
20999,0,3731,1465,220,56,97,0.0
20999,0,3734,1804,205,45,86,
20999,0,3735,758,0,88,104,
21001,0,3452,871,4,122,168,0.0
21001,0,3555,1845,114,74,214,1.0
21001,0,3661,1514,240,107,155,1.0
21001,0,3677,1669,189,132,174,0.0
21001,0,3679,1407,222,121,222,1.0
21001,0,3731,1463,218,55,98,0.0
21001,0,3734,1806,203,44,90,
21004,0,3452,870,9,122,163,0.0
21004,0,3555,1848,113,71,214,1.0
21004,0,3661,1503,239,121,157,1.0
21004,0,3677,1665,202,131,164,0.0
21004,0,3679,1407,223,120,221,1.0
21004,0,3731,1464,219,51,92,0.0
21004,0,3734,1810,203,51,90,
21009,0,3452,871,12,120,158,0.0
21009,0,3555,1847,115,72,211,1.0
21009,0,3661,1499,240,124,158,1.0
21009,0,3677,1661,206,130,157,0.0
21009,0,3679,1407,224,116,220,1.0
21009,0,3731,1462,218,54,93,0.0
21009,0,3734,1811,204,43,89,
21016,0,3452,868,6,123,166,0.0
21016,0,3555,1844,115,75,209,1.0
21016,0,3661,1503,243,116,154,1.0
21016,0,3677,1683,212,121,150,0.0
21016,0,3679,1407,225,119,216,1.0
21016,0,3731,1462,218,52,93,0.0
21016,0,3734,1813,204,45,87,
21016,0,3735,759,0,88,105,
21020,0,3452,870,6,121,165,0.0
21020,0,3555,1845,115,74,211,1.0
21020,0,3661,1507,241,111,154,1.0
21020,0,3677,1687,214,117,149,0.0
21020,0,3679,1408,225,119,214,1.0
21020,0,3731,1464,220,50,91,0.0
21020,0,3734,1814,208,37,83,
21020,0,3735,758,0,88,105,
21022,0,3452,867,5,125,165,0.0
21022,0,3661,1504,241,118,155,1.0
21022,0,3677,1683,211,128,151,0.0
21022,0,3679,1408,224,120,215,1.0
21022,0,3731,1465,219,48,93,0.0
21022,0,3734,1812,205,38,84,
21022,0,3735,758,0,90,105,
21028,0,3452,867,6,125,165,0.0
21028,0,3555,1847,115,72,208,1.0
21028,0,3661,1508,243,108,149,1.0
21028,0,3677,1671,190,143,175,0.0
21028,0,3679,1408,221,125,218,1.0
21028,0,3731,1460,220,56,92,0.0
21028,0,3734,1812,206,41,85,
21063,0,3452,872,5,117,168,0.0
21063,0,3661,1511,243,106,148,1.0
21063,0,3679,1425,224,131,200,1.0
21063,0,3734,1808,205,58,87,
21073,0,3452,870,7,119,166,0.0
21073,0,3555,1848,115,71,208,1.0
21073,0,3661,1509,243,107,146,1.0
21073,0,3679,1409,224,119,221,1.0
21073,0,3734,1810,209,51,86,
21073,0,3741,1734,238,86,146,0.0
21073,0,3742,1696,199,75,156,0.0
21075,0,3452,872,8,117,166,0.0
21075,0,3555,1848,116,71,209,1.0
21075,0,3661,1510,243,105,146,1.0
21075,0,3679,1410,224,118,220,1.0
21075,0,3734,1808,207,55,84,
21075,0,3741,1735,244,90,138,0.0
21075,0,3742,1703,204,70,122,0.0
21080,0,3452,873,7,116,166,0.0
21080,0,3555,1847,116,72,215,1.0
21080,0,3661,1511,241,106,147,1.0
21080,0,3679,1407,224,121,221,1.0
21080,0,3741,1745,262,79,117,0.0
21080,0,3742,1702,192,69,143,0.0
21087,0,3452,869,5,123,168,0.0
21087,0,3555,1847,112,72,218,1.0
21087,0,3661,1511,239,106,149,1.0
21087,0,3677,1743,217,97,188,0.0
21087,0,3679,1428,221,137,203,1.0
21095,0,3452,868,11,124,162,0.0
21095,0,3555,1855,144,64,186,1.0
21095,0,3661,1514,239,99,152,1.0
21095,0,3679,1433,220,124,202,1.0
21095,0,3741,1748,260,94,147,0.0
21095,0,3742,1701,200,86,141,0.0
21113,0,3452,866,12,123,162,0.0
21113,0,3555,1847,115,72,218,1.0
21113,0,3661,1515,239,101,149,1.0
21113,0,3679,1432,222,130,202,1.0
21113,0,3742,1701,212,77,144,0.0
21114,0,3452,866,12,122,162,0.0
21114,0,3555,1847,115,72,217,1.0
21114,0,3661,1516,240,99,148,1.0
21114,0,3679,1432,222,129,202,1.0
21114,0,3741,1757,250,103,155,0.0
21114,0,3742,1724,217,67,140,0.0
21124,0,3452,863,7,128,167,0.0
21124,0,3661,1514,239,103,152,1.0
21124,0,3679,1432,222,130,199,1.0
21124,0,3742,1705,190,85,162,0.0
21129,0,3452,862,8,130,166,0.0
21129,0,3661,1516,240,101,149,1.0
21129,0,3679,1431,221,132,199,1.0
21129,0,3742,1707,208,77,146,0.0
21129,0,3746,758,0,88,107,
21140,0,3452,871,21,119,153,0.0
21140,0,3661,1516,242,99,146,1.0
21140,0,3679,1432,225,129,191,1.0
21140,0,3747,1466,223,49,90,0.0
21140,0,3750,626,115,145,436,0.0
21143,0,3452,869,18,121,156,0.0
21143,0,3661,1516,242,99,147,1.0
21143,0,3679,1432,225,129,191,1.0
21143,0,3747,1465,221,51,93,0.0
21143,0,3750,597,105,159,454,0.0
21148,0,3452,863,6,124,170,0.0
21148,0,3661,1514,241,100,149,1.0
21148,0,3679,1429,225,130,191,1.0
21148,0,3746,757,0,98,108,
21148,0,3747,1465,220,51,94,0.0
21148,0,3750,562,85,153,442,0.0
21150,0,3452,861,6,128,168,0.0
21150,0,3661,1516,241,97,148,1.0
21150,0,3679,1430,225,131,191,1.0
21150,0,3741,1760,263,85,147,0.0
21150,0,3746,757,0,98,107,
21150,0,3747,1465,220,51,93,0.0
21150,0,3750,548,71,158,415,0.0
21151,0,3452,864,5,125,168,0.0
21151,0,3661,1515,241,101,149,1.0
21151,0,3679,1429,224,134,192,1.0
21151,0,3741,1757,263,91,148,0.0
21151,0,3746,757,0,97,105,
21151,0,3747,1466,221,49,92,0.0
21151,0,3750,544,62,158,388,0.0
21151,0,3753,1805,204,55,82,
21153,0,3452,862,5,126,168,0.0
21153,0,3661,1518,241,95,147,1.0
21153,0,3679,1432,224,129,189,1.0
21153,0,3741,1761,257,86,153,0.0
21153,0,3746,758,1,92,103,
21153,0,3747,1465,221,52,93,0.0
21153,0,3750,528,55,167,388,0.0
21162,0,3452,860,4,132,170,0.0
21162,0,3661,1514,239,100,151,1.0
21162,0,3679,1431,224,132,190,1.0
21162,0,3741,1770,267,86,144,0.0
21162,0,3746,758,0,97,105,
21162,0,3747,1466,222,51,92,0.0
21162,0,3750,511,23,148,405,0.0
21162,0,3753,1807,205,55,85,
21163,0,3452,861,4,130,170,0.0
21163,0,3661,1515,239,101,151,1.0
21163,0,3679,1433,223,131,191,1.0
21163,0,3741,1767,262,89,146,0.0
21163,0,3746,758,0,95,105,
21163,0,3747,1466,222,52,92,0.0
21163,0,3750,510,19,140,397,0.0
21163,0,3753,1809,208,53,93,
21163,0,3754,1709,219,85,137,0.0
21166,0,3452,860,6,132,167,0.0
21166,0,3661,1515,240,101,150,1.0
21166,0,3679,1434,223,130,191,1.0
21166,0,3741,1772,247,91,158,0.0
21166,0,3746,758,1,96,104,
21166,0,3747,1465,222,54,93,0.0
21166,0,3750,509,6,118,350,0.0
21166,0,3754,1705,225,99,130,0.0
21167,0,3452,862,6,129,168,0.0
21167,0,3661,1516,241,99,149,1.0
21167,0,3679,1435,224,128,190,1.0
21167,0,3741,1766,249,97,158,0.0
21167,0,3746,757,1,97,104,
21167,0,3747,1465,222,53,93,0.0
21167,0,3750,511,3,111,351,0.0
21167,0,3753,1807,206,55,95,
21167,0,3754,1706,226,91,127,0.0
21171,0,3452,861,6,130,169,0.0
21171,0,3661,1516,241,99,148,1.0
21171,0,3679,1432,223,131,192,1.0
21171,0,3741,1768,219,95,192,0.0
